idade,genero,etnia,pcd,vive_no_brasil,estado_moradia,nivel_ensino,formacao,tempo_experiencia_dados,linguagens_preferidas,bancos_de_dados,cloud_preferida,cargo
35.0,masculino,branca,0,True,riodejaneiro(rj),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de7a10anos,python,"mysql,amazonredshift,postgresql,s3,dynamodb,presto,sqlserver,mariadb,amazonathena",amazonwebservices(aws),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
32.0,feminino,branca,0,True,riodejaneiro(rj),graduacao/bacharelado,marketing/publicidade/comunicacao/jornalismo,menosde1ano,python,microsoftaccess,googlecloud(gcp),outraopcao
33.0,masculino,branca,0,True,saopaulo(sp),pos-graduacao,economia/administracao/contabilidade/financas/negocios,de4a6anos,python,googlebigquery,googlecloud(gcp),productmanager/productowner(pm/apm/dpm/gpm/po)
25.0,masculino,parda,0,True,minasgerais(mg),estudantedegraduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de4a6anos,python,databricks,azure(microsoft),analistadedados/dataanalyst
25.0,feminino,branca,0,True,minasgerais(mg),estudantedegraduacao,economia/administracao/contabilidade/financas/negocios,de1a2anos,python,"redis,elaticsearch,mongodb,googlebigquery,postgresql,s3",googlecloud(gcp),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
25.0,masculino,branca,0,True,distritofederal(df),estudantedegraduacao,outrasengenharias,de3a4anos,python,"mysql,s3,amazonathena,firebase,databricks,amazonredshift,googlebigquery,mongodb,amazonauroraourds",naoseiopinar,analyticsengineer
23.0,masculino,branca,0,True,matogrosso(mt),estudantedegraduacao,estatistica/matematica/matematicacomputacional/cienciasatuariais,de1a2anos,r,"oracle,amazonredshift",googlecloud(gcp),analistadebi/bianalyst
31.0,masculino,branca,0,True,riograndedosul(rs),mestrado,quimica/fisica,de4a6anos,python,"databricks,sqlserver,mongodb",azure(microsoft),estatistico
35.0,masculino,branca,0,True,parana(pr),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,maisde10anos,python,sqlserver,amazonwebservices(aws),desenvolvedor/engenheirodesoftware/analistadesistemas
34.0,masculino,branca,0,True,saopaulo(sp),pos-graduacao,economia/administracao/contabilidade/financas/negocios,de4a6anos,python,"googlebigquery,amazonathena,mongodb,postgresql",googlecloud(gcp),analistadedados/dataanalyst
23.0,feminino,parda,0,True,saopaulo(sp),estudantedegraduacao,estatistica/matematica/matematicacomputacional/cienciasatuariais,de1a2anos,sql,fontesinternasedeclientes,azure(microsoft),analistadedados/dataanalyst
27.0,feminino,parda,0,True,saopaulo(sp),graduacao/bacharelado,outrasengenharias,de1a2anos,python,"mysql,databricks",azure(microsoft),analistadedados/dataanalyst
25.0,masculino,branca,0,True,minasgerais(mg),estudantedegraduacao,outrasengenharias,menosde1ano,python,saphana,azure(microsoft),analistadedados/dataanalyst
28.0,masculino,branca,0,True,minasgerais(mg),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de3a4anos,python,amazonathena,amazonwebservices(aws),engenheirodemachinelearning/mlengineer
31.0,masculino,branca,0,True,distritofederal(df),mestrado,economia/administracao/contabilidade/financas/negocios,maisde10anos,python,"s3,postgresql,amazonredshift",naoseiopinar,analistadedados/dataanalyst
34.0,masculino,branca,0,True,piaui(pi),pos-graduacao,economia/administracao/contabilidade/financas/negocios,de3a4anos,python,"postgresql,mysql",amazonwebservices(aws),analistadedados/dataanalyst
24.0,feminino,branca,0,True,saopaulo(sp),estudantedegraduacao,estatistica/matematica/matematicacomputacional/cienciasatuariais,menosde1ano,r,googlebigquery,naoseiopinar,outraopcao
27.0,masculino,branca,0,True,paraiba(pb),pos-graduacao,outrasengenharias,de1a2anos,python,"databricks,sqlserver",naoseiopinar,analistadedados/dataanalyst
24.0,masculino,branca,0,True,saopaulo(sp),graduacao/bacharelado,outrasengenharias,menosde1ano,python,"firebase,googlebigquery,amazonredshift,mysql",googlecloud(gcp),analistadedados/dataanalyst
35.0,masculino,branca,0,True,minasgerais(mg),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,menosde1ano,python,postgresql,azure(microsoft),analistadenegocios/businessanalyst
32.0,masculino,parda,0,True,riodejaneiro(rj),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de1a2anos,python,"oracle,mysql,firebase,sqlserver,postgresql",azure(microsoft),desenvolvedor/engenheirodesoftware/analistadesistemas
28.0,masculino,branca,0,True,riograndedosul(rs),graduacao/bacharelado,outrasengenharias,de1a2anos,python,"s3,redis,amazonathena,mongodb,postgresql,databricks",amazonwebservices(aws),cientistadedados/datascientist
25.0,masculino,parda,0,True,alagoas(al),estudantedegraduacao,cienciassociais,menosde1ano,python,"sqlserver,databricks",azure(microsoft),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
25.0,masculino,preta,0,True,saopaulo(sp),graduacao/bacharelado,cienciassociais,menosde1ano,python,sqlserver,amazonwebservices(aws),outraopcao
31.0,masculino,preta,0,True,saopaulo(sp),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,menosde1ano,python,oracle,naoseiopinar,engenheirodedados/arquitetodedados/dataengineer/dataarchitect
25.0,prefironaoinformar,branca,0,True,saopaulo(sp),graduacao/bacharelado,marketing/publicidade/comunicacao/jornalismo,de3a4anos,python,"microsoftaccess,sqlite,saphana,cassandra,sqlserver,oracle,postgresql,databricks",naoseiopinar,analistadedados/dataanalyst
37.0,masculino,branca,0,True,pernambuco(pe),pos-graduacao,economia/administracao/contabilidade/financas/negocios,de3a4anos,python,"sqlserver,mysql,googlebigquery",naoseiopinar,analistadebi/bianalyst
25.0,feminino,branca,1,True,ceara(ce),pos-graduacao,estatistica/matematica/matematicacomputacional/cienciasatuariais,de1a2anos,python,amazonredshift,amazonwebservices(aws),engenheirodemachinelearning/mlengineer
23.0,masculino,branca,0,True,minasgerais(mg),estudantedegraduacao,outrasengenharias,de1a2anos,python,mysql,googlecloud(gcp),cientistadedados/datascientist
30.0,masculino,branca,0,True,riograndedosul(rs),estudantedegraduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,naotenhoexperiencianaareadedados,python,oracle,googlecloud(gcp),outraopcao
30.0,masculino,parda,0,True,riodejaneiro(rj),mestrado,outrasengenharias,de1a2anos,python,"mongodb,databricks,oracle",azure(microsoft),analistadedados/dataanalyst
21.0,feminino,branca,0,True,saopaulo(sp),graduacao/bacharelado,marketing/publicidade/comunicacao/jornalismo,menosde1ano,python,amazonathena,amazonwebservices(aws),analistadenegocios/businessanalyst
24.0,masculino,branca,0,True,parana(pr),estudantedegraduacao,economia/administracao/contabilidade/financas/negocios,menosde1ano,python,mysql,googlecloud(gcp),analistadeinteligenciademercado/marketintelligence
28.0,masculino,branca,0,True,minasgerais(mg),graduacao/bacharelado,economia/administracao/contabilidade/financas/negocios,de3a4anos,python,databricks,amazonwebservices(aws),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
,masculino,branca,0,True,pernambuco(pe),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,maisde10anos,python,sqlserver,amazonwebservices(aws),desenvolvedor/engenheirodesoftware/analistadesistemas
29.0,feminino,branca,0,True,riodejaneiro(rj),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de7a10anos,python,googlebigquery,googlecloud(gcp),analyticsengineer
31.0,feminino,parda,0,False,,pos-graduacao,estatistica/matematica/matematicacomputacional/cienciasatuariais,de4a6anos,python,"postgresql,mongodb,elaticsearch,sqlserver,amazonredshift,s3",naoseiopinar,cientistadedados/datascientist
31.0,masculino,branca,0,True,saopaulo(sp),graduacao/bacharelado,estatistica/matematica/matematicacomputacional/cienciasatuariais,de3a4anos,r,"googlebigquery,sqlserver,mysql",amazonwebservices(aws),cientistadedados/datascientist
26.0,feminino,parda,0,True,saopaulo(sp),graduacao/bacharelado,outraopcao,de1a2anos,python,googlebigquery,googlecloud(gcp),analistadedados/dataanalyst
29.0,masculino,branca,0,True,saopaulo(sp),mestrado,cienciasbiologicas/farmacia/medicina/areadasaude,de1a2anos,python,"amazonathena,postgresql,saphana,neo4j,amazonredshift,googlebigquery",googlecloud(gcp),cientistadedados/datascientist
30.0,feminino,preta,0,True,pernambuco(pe),estudantedegraduacao,estatistica/matematica/matematicacomputacional/cienciasatuariais,menosde1ano,python,"databricks,sqlserver",azure(microsoft),analistadenegocios/businessanalyst
27.0,masculino,branca,0,True,paraiba(pb),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,menosde1ano,python,"databricks,presto",googlecloud(gcp),cientistadedados/datascientist
38.0,masculino,preta,0,True,saopaulo(sp),pos-graduacao,economia/administracao/contabilidade/financas/negocios,menosde1ano,python,sqlserver,azure(microsoft),outraopcao
30.0,masculino,branca,0,False,,mestrado,economia/administracao/contabilidade/financas/negocios,de4a6anos,r,"googlebigquery,s3,mysql",amazonwebservices(aws),professor
31.0,masculino,parda,0,True,minasgerais(mg),estudantedegraduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de1a2anos,python,"sqlserver,mysql,oracle,postgresql",amazonwebservices(aws),desenvolvedor/engenheirodesoftware/analistadesistemas
24.0,masculino,branca,0,True,parana(pr),graduacao/bacharelado,economia/administracao/contabilidade/financas/negocios,de4a6anos,python,postgresql,googlecloud(gcp),analistadebi/bianalyst
24.0,masculino,branca,0,True,saopaulo(sp),pos-graduacao,outraopcao,menosde1ano,r,"mysql,s3,oracle,autonomousdb",outracloud,cientistadedados/datascientist
27.0,feminino,branca,0,True,saopaulo(sp),graduacao/bacharelado,outrasengenharias,de1a2anos,python,"mysql,sqlite,snowflake,googlebigquery,oracle",naoseiopinar,analistadedados/dataanalyst
24.0,masculino,preta,0,True,espiritosanto(es),estudantedegraduacao,estatistica/matematica/matematicacomputacional/cienciasatuariais,de1a2anos,python,"snowflake,oracle",azure(microsoft),analistadedados/dataanalyst
30.0,masculino,branca,0,True,saopaulo(sp),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de7a10anos,python,"mysql,sqlserver,googlebigquery,oracle,snowflake",googlecloud(gcp),analistadedados/dataanalyst
46.0,masculino,branca,0,True,saopaulo(sp),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,maisde10anos,julia,"saphana,oracle",amazonwebservices(aws),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
28.0,masculino,branca,0,True,saopaulo(sp),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de3a4anos,python,"mysql,amazonredshift,amazonauroraourds,amazonathena,postgresql,dynamodb,databricks",googlecloud(gcp),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
28.0,masculino,amarela,0,True,saopaulo(sp),graduacao/bacharelado,economia/administracao/contabilidade/financas/negocios,de3a4anos,python,postgresql,googlecloud(gcp),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
39.0,masculino,branca,0,True,saopaulo(sp),pos-graduacao,estatistica/matematica/matematicacomputacional/cienciasatuariais,de4a6anos,r,hive,azure(microsoft),cientistadedados/datascientist
27.0,feminino,preta,0,True,amazonas(am),pos-graduacao,marketing/publicidade/comunicacao/jornalismo,menosde1ano,r,rdstation,googlecloud(gcp),analistademarketing
33.0,feminino,branca,0,True,saopaulo(sp),graduacao/bacharelado,outraopcao,de1a2anos,python,mysql,amazonwebservices(aws),analistadebi/bianalyst
22.0,masculino,branca,0,True,minasgerais(mg),estudantedegraduacao,outrasengenharias,menosde1ano,python,"dynamodb,postgresql",amazonwebservices(aws),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
29.0,masculino,parda,0,True,minasgerais(mg),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de4a6anos,python,"mongodb,sqlserver,postgresql,googlebigquery,mysql",azure(microsoft),analistadenegocios/businessanalyst
43.0,masculino,parda,0,True,saopaulo(sp),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de3a4anos,python,sqlserver,amazonwebservices(aws),outraopcao
22.0,masculino,branca,0,True,ceara(ce),estudantedegraduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de1a2anos,python,"dynamodb,amazonauroraourds,s3,redis,mongodb,hive",amazonwebservices(aws),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
31.0,masculino,parda,0,True,goias(go),pos-graduacao,outrasengenharias,menosde1ano,python,"googlebigquery,saphana",googlecloud(gcp),analistadedados/dataanalyst
36.0,masculino,parda,0,True,,estudantedegraduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,menosde1ano,python,"mysql,googlebigquery,saphana",naoseiopinar,analistadedados/dataanalyst
24.0,masculino,branca,0,True,paraiba(pb),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de3a4anos,python,"amazonathena,googlebigquery",googlecloud(gcp),cientistadedados/datascientist
28.0,feminino,branca,0,True,saopaulo(sp),graduacao/bacharelado,outrasengenharias,de1a2anos,python,"googlebigquery,postgresql,s3",googlecloud(gcp),analistadedados/dataanalyst
31.0,masculino,branca,0,True,saopaulo(sp),doutoradoouphd,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de3a4anos,python,hive,amazonwebservices(aws),cientistadedados/datascientist
25.0,masculino,branca,0,True,riodejaneiro(rj),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de1a2anos,python,googlebigquery,naoseiopinar,engenheirodedados/arquitetodedados/dataengineer/dataarchitect
35.0,masculino,parda,0,True,saopaulo(sp),mestrado,estatistica/matematica/matematicacomputacional/cienciasatuariais,de3a4anos,python,"hive,databricks",azure(microsoft),cientistadedados/datascientist
52.0,masculino,branca,0,True,saopaulo(sp),doutoradoouphd,outrasengenharias,de7a10anos,python,"amazonathena,s3,mysql,postgresql,googlebigquery,sqlserver,databricks",googlecloud(gcp),cientistadedados/datascientist
26.0,masculino,preta,0,True,riodejaneiro(rj),mestrado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de4a6anos,python,"sqlite,postgresql,elaticsearch,googlebigquery",googlecloud(gcp),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
26.0,masculino,parda,0,True,saopaulo(sp),graduacao/bacharelado,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de4a6anos,python,"postgresql,mongodb,s3,googlebigquery,elaticsearch",googlecloud(gcp),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
31.0,feminino,branca,0,True,saopaulo(sp),doutoradoouphd,outrasengenharias,de1a2anos,python,"postgresql,googlebigquery,neo4j",googlecloud(gcp),analistadedados/dataanalyst
26.0,masculino,branca,0,True,riodejaneiro(rj),graduacao/bacharelado,quimica/fisica,de1a2anos,julia,"databricks,sqlserver",azure(microsoft),cientistadedados/datascientist
30.0,masculino,preta,0,True,saopaulo(sp),graduacao/bacharelado,economia/administracao/contabilidade/financas/negocios,de4a6anos,python,"sqlserver,microsoftaccess",naoseiopinar,analistadedados/dataanalyst
28.0,masculino,branca,0,True,saopaulo(sp),graduacao/bacharelado,economia/administracao/contabilidade/financas/negocios,de3a4anos,python,"amazonredshift,googlebigquery",googlecloud(gcp),analistadedados/dataanalyst
25.0,masculino,branca,0,True,santacatarina(sc),graduacao/bacharelado,economia/administracao/contabilidade/financas/negocios,menosde1ano,python,sqlite,azure(microsoft),outraopcao
27.0,masculino,amarela,0,True,saopaulo(sp),estudantedegraduacao,estatistica/matematica/matematicacomputacional/cienciasatuariais,menosde1ano,python,sqlserver,amazonwebservices(aws),analistadebi/bianalyst
27.0,masculino,parda,0,True,saopaulo(sp),graduacao/bacharelado,outrasengenharias,de3a4anos,python,"databricks,postgresql",amazonwebservices(aws),analistadedados/dataanalyst
29.0,feminino,branca,1,True,santacatarina(sc),estudantedegraduacao,cienciassociais,de1a2anos,python,"datomic,amazonredshift,googlebigquery,db2",amazonwebservices(aws),analistadedados/dataanalyst
30.0,masculino,parda,0,True,riograndedosul(rs),pos-graduacao,outrasengenharias,de1a2anos,python,s3,amazonwebservices(aws),analistadedados/dataanalyst
21.0,masculino,parda,0,True,saopaulo(sp),estudantedegraduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de3a4anos,python,"databricks,sqlserver",azure(microsoft),analistadebi/bianalyst
27.0,masculino,branca,0,True,saopaulo(sp),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de3a4anos,python,"hbase,mongodb,postgresql,oracle,sqlserver,databricks,sqlite,mysql,snowflake,db2,ibmbluemix",naoseiopinar,engenheirodedados/arquitetodedados/dataengineer/dataarchitect
33.0,feminino,parda,0,True,saopaulo(sp),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,menosde1ano,python,snowflake,azure(microsoft),analistadedados/dataanalyst
25.0,masculino,branca,0,True,pernambuco(pe),graduacao/bacharelado,outrasengenharias,de1a2anos,python,"amazonredshift,googlebigquery,hive,oracle",amazonwebservices(aws),analistadebi/bianalyst
28.0,feminino,parda,0,True,ceara(ce),pos-graduacao,economia/administracao/contabilidade/financas/negocios,de3a4anos,python,saphana,azure(microsoft),analistadebi/bianalyst
33.0,masculino,branca,0,True,saopaulo(sp),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,de1a2anos,python,"amazonathena,hive,dynamodb,amazonredshift,oracle,s3,sqlserver",amazonwebservices(aws),engenheirodedados/arquitetodedados/dataengineer/dataarchitect
27.0,masculino,branca,0,True,matogrossodosul(ms),pos-graduacao,economia/administracao/contabilidade/financas/negocios,menosde1ano,python,"mysql,firebase",amazonwebservices(aws),outraopcao
,masculino,parda,0,True,bahia(ba),pos-graduacao,computacao/engenhariadesoftware/sistemasdeinformacao/ti,maisde10anos,python,"oracle,sqlserver",naoseiopinar,analistadenegocios/businessanalyst
